timestamp,transactionType,token,amount
1680711926,DEPOSIT,ETH,545
1680711926,DEPOSIT,ETH,969
1680711926,DEPOSIT,ADA,139
1680711926,DEPOSIT,ETH,986
1680711927,DEPOSIT,ADA,378
1680711927,DEPOSIT,ADA,398
1680711927,DEPOSIT,BTC,608
1680711927,DEPOSIT,CEEK,551
1680711927,DEPOSIT,BTC,806
1680711928,DEPOSIT,CEEK,380
1680711928,DEPOSIT,CEEK,950
1680711928,DEPOSIT,CEEK,887
1680711928,DEPOSIT,BTC,137
1680711928,DEPOSIT,ADA,618
1680711929,DEPOSIT,CEEK,770
1680711929,DEPOSIT,ETH,814
1680711929,DEPOSIT,ETH,900
1680711929,DEPOSIT,BTC,388
1680711929,DEPOSIT,ETH,749
1680711930,DEPOSIT,CEEK,806
1680711930,DEPOSIT,ETH,739
1680711930,DEPOSIT,BTC,927
1680711930,DEPOSIT,ETH,188
1680711930,DEPOSIT,ETH,852
1680711931,DEPOSIT,ADA,669
1680711931,DEPOSIT,ETH,694
1680711931,DEPOSIT,BTC,412
1680711931,DEPOSIT,ETH,912
1680711931,DEPOSIT,BTC,790
1680711932,DEPOSIT,ADA,448
1680711932,DEPOSIT,BTC,293
1680711932,DEPOSIT,ADA,548
1680711932,DEPOSIT,CEEK,316
1680711932,DEPOSIT,BTC,871
1680711933,DEPOSIT,ETH,690
1680711933,DEPOSIT,CEEK,442
1680711933,DEPOSIT,ADA,323
1680711933,DEPOSIT,ETH,549
1680711933,DEPOSIT,BTC,821
1680711934,DEPOSIT,CEEK,956
1680711934,DEPOSIT,CEEK,521
1680711934,DEPOSIT,ETH,643
1680711934,DEPOSIT,CEEK,818
1680711934,DEPOSIT,BTC,675
1680711935,DEPOSIT,CEEK,213
1680711935,DEPOSIT,ADA,364
1680711935,DEPOSIT,CEEK,497
1680711935,DEPOSIT,ETH,818
1680711935,DEPOSIT,BTC,672
1680711936,DEPOSIT,ETH,318
1680711936,DEPOSIT,ETH,664
1680711936,DEPOSIT,BTC,929
1680711936,DEPOSIT,ETH,299
1680711936,DEPOSIT,ADA,112
1680711937,DEPOSIT,BTC,643
1680711937,DEPOSIT,ADA,401
1680711937,DEPOSIT,CEEK,858
1680711937,DEPOSIT,ETH,159
1680711937,DEPOSIT,ETH,472
1680711938,DEPOSIT,CEEK,165
1680711938,DEPOSIT,BTC,137
1680711938,DEPOSIT,CEEK,360
1680711938,DEPOSIT,ADA,510
1680711938,DEPOSIT,BTC,754
1680711939,DEPOSIT,ETH,804
1680711939,DEPOSIT,ADA,505
1680711939,DEPOSIT,BTC,699
1680711939,DEPOSIT,CEEK,883
1680711939,DEPOSIT,CEEK,700
1680711940,DEPOSIT,ADA,461
1680711940,DEPOSIT,BTC,624
1680711940,DEPOSIT,BTC,987
1680711940,DEPOSIT,ADA,130
1680711940,DEPOSIT,BTC,594
1680711941,DEPOSIT,BTC,556
1680711941,DEPOSIT,CEEK,203
1680711941,DEPOSIT,ADA,371
1680711941,DEPOSIT,ETH,871
1680711941,DEPOSIT,ETH,350
1680711942,DEPOSIT,ADA,551
1680711942,DEPOSIT,CEEK,301
1680711942,DEPOSIT,ADA,765
1680711942,DEPOSIT,ADA,240
1680711942,DEPOSIT,ADA,821
1680711943,DEPOSIT,CEEK,698
1680711943,DEPOSIT,ETH,736
1680711943,DEPOSIT,CEEK,424
1680711943,DEPOSIT,ADA,306
1680711943,DEPOSIT,ETH,638
1680711944,DEPOSIT,CEEK,309
1680711944,DEPOSIT,BTC,893
1680711944,DEPOSIT,ETH,363
1680711944,DEPOSIT,BTC,101
1680711944,DEPOSIT,BTC,666
1680711945,DEPOSIT,BTC,527
1680711945,DEPOSIT,CEEK,164
1680711945,DEPOSIT,ETH,246
1680711945,DEPOSIT,ETH,117
1680711945,DEPOSIT,CEEK,296
1680711946,DEPOSIT,ETH,449
1680711946,DEPOSIT,ADA,940
1680711946,DEPOSIT,BTC,983
1680711946,DEPOSIT,CEEK,886
1680711946,DEPOSIT,CEEK,430
1680711947,DEPOSIT,BTC,420
1680711947,DEPOSIT,CEEK,359
1680711947,DEPOSIT,BTC,520
1680711947,DEPOSIT,CEEK,683
1680711947,DEPOSIT,CEEK,308
1680711948,DEPOSIT,CEEK,403
1680711948,DEPOSIT,ETH,134
1680711948,DEPOSIT,ETH,274
1680711948,DEPOSIT,BTC,961
1680711948,DEPOSIT,BTC,860
1680711949,DEPOSIT,ETH,486
1680711949,DEPOSIT,ADA,178
1680711949,DEPOSIT,CEEK,912
1680711949,DEPOSIT,ADA,548
1680711949,DEPOSIT,BTC,906
1680711950,DEPOSIT,ETH,302
1680711950,DEPOSIT,CEEK,126
1680711950,DEPOSIT,ADA,946
1680711950,DEPOSIT,BTC,621
1680711950,DEPOSIT,ADA,332
1680711951,DEPOSIT,CEEK,231
1680711951,DEPOSIT,BTC,791
1680711951,DEPOSIT,ADA,380
1680711951,DEPOSIT,ADA,415
1680711951,DEPOSIT,CEEK,783
1680711952,DEPOSIT,CEEK,518
1680711952,DEPOSIT,ADA,338
1680711952,DEPOSIT,BTC,156
1680711952,DEPOSIT,CEEK,527
1680711952,DEPOSIT,CEEK,259
1680711953,DEPOSIT,ADA,803
1680711953,DEPOSIT,BTC,476
1680711953,DEPOSIT,ETH,463
1680711953,DEPOSIT,ADA,791
1680711953,DEPOSIT,BTC,647
1680711954,DEPOSIT,ADA,234
1680711954,DEPOSIT,BTC,336
1680711954,DEPOSIT,BTC,534
1680711954,DEPOSIT,BTC,301
1680711954,DEPOSIT,CEEK,772
1680711955,DEPOSIT,ADA,325
1680711955,DEPOSIT,BTC,914
1680711955,DEPOSIT,CEEK,733
1680711955,DEPOSIT,CEEK,996
1680711955,DEPOSIT,BTC,182
1680711956,DEPOSIT,ETH,684
1680711956,DEPOSIT,ETH,496
1680711956,DEPOSIT,CEEK,375
1680711956,DEPOSIT,BTC,348
1680711956,DEPOSIT,CEEK,375
1680711957,DEPOSIT,ADA,377
1680711957,DEPOSIT,BTC,153
1680711957,DEPOSIT,BTC,375
1680711957,DEPOSIT,CEEK,216
1680711957,DEPOSIT,BTC,542
1680711958,DEPOSIT,BTC,597
1680711958,DEPOSIT,BTC,893
1680711958,DEPOSIT,BTC,113
1680711958,DEPOSIT,CEEK,794
1680711958,DEPOSIT,ETH,502
1680711959,DEPOSIT,CEEK,251
1680711959,DEPOSIT,CEEK,298
1680711959,DEPOSIT,ETH,334
1680711959,DEPOSIT,ADA,167
1680711959,DEPOSIT,ETH,848
1680711960,DEPOSIT,BTC,199
1680711960,DEPOSIT,CEEK,634
1680711960,DEPOSIT,ETH,294
1680711960,DEPOSIT,CEEK,465
1680711960,DEPOSIT,BTC,539
1680711961,DEPOSIT,CEEK,500
1680711961,DEPOSIT,BTC,729
1680711961,DEPOSIT,ETH,882
1680711961,DEPOSIT,CEEK,193
1680711961,DEPOSIT,ADA,730
1680711962,DEPOSIT,ETH,358
1680711962,DEPOSIT,ETH,803
1680711962,DEPOSIT,ADA,956
1680711962,DEPOSIT,BTC,157
1680711962,DEPOSIT,CEEK,210
1680711963,DEPOSIT,ETH,399
1680711963,DEPOSIT,CEEK,436
1680711963,DEPOSIT,CEEK,387
1680711963,DEPOSIT,ETH,220
1680711963,DEPOSIT,BTC,361
1680711964,DEPOSIT,CEEK,982
1680711964,DEPOSIT,ADA,401
1680711964,DEPOSIT,CEEK,912
1680711964,DEPOSIT,ADA,392
1680711965,DEPOSIT,ETH,751
1680711965,DEPOSIT,BTC,713
1680711965,DEPOSIT,BTC,580
1680711965,DEPOSIT,ETH,675
1680711965,DEPOSIT,ETH,166
1680711966,DEPOSIT,ADA,104
1680711966,DEPOSIT,ADA,710
1680711966,DEPOSIT,BTC,380
1680711966,DEPOSIT,CEEK,421
1680711978,DEPOSIT,BTC,445
1680711988,DEPOSIT,BTC,481
1680711998,DEPOSIT,CEEK,993
1680712106,DEPOSIT,ADA,965
1680712116,DEPOSIT,ETH,949
1680712126,DEPOSIT,ADA,502
1680712136,DEPOSIT,BTC,313
1680712146,DEPOSIT,ETH,332
1680712156,DEPOSIT,BTC,853
1680712166,DEPOSIT,CEEK,427
1680712176,DEPOSIT,BTC,621
1680712195,DEPOSIT,ADA,966
1680712219,DEPOSIT,ETH,649
1680712229,DEPOSIT,ADA,525
1680712239,DEPOSIT,BTC,599
1680712253,DEPOSIT,ADA,549
1680712270,DEPOSIT,ETH,1000
1680712280,DEPOSIT,ADA,966
1680712290,DEPOSIT,CEEK,638
1680712300,DEPOSIT,CEEK,316
1680712310,DEPOSIT,BTC,159
1680712329,DEPOSIT,CEEK,330
1680712339,DEPOSIT,ETH,519
1680712360,DEPOSIT,CEEK,319
1680712370,DEPOSIT,CEEK,479
1680712426,DEPOSIT,BTC,663
1680712436,DEPOSIT,BTC,342
1680712446,DEPOSIT,BTC,728
1680712456,DEPOSIT,ETH,397
1680712469,DEPOSIT,BTC,304
1680712479,DEPOSIT,BTC,727
1680712489,DEPOSIT,ETH,570
1680712499,DEPOSIT,ETH,236
